Codigo,Marca,Modelo,Años,Año_Inicio,Año_Fin,Motor,Cilindros,Tipo,Sistema,Referencias_Cruzadas,Imagen
SD258,Jeep / Chrysler,TPS,Jeep,,,Comanche (Transmisión Manual),87-90,Sensor de Posición del Acelerador (TPS),SISTEMA DE GESTIÓN DE COMBUSTIBLE - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/chrysler/112.png
SD258,Jeep / Chrysler,TPS,Jeep,,,Wagoneer (Transmisión Manual),87-90,Sensor de Posición del Acelerador (TPS),SISTEMA DE GESTIÓN DE COMBUSTIBLE - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/chrysler/112.png
SD38369,Fiat,TPS,Fiat,,,Brava,00-01,Sensor de Posición del Acelerador (TPS),SISTEMA DE GESTIÓN DE COMBUSTIBLE - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/chrysler/113.png
SD38369,Fiat,TPS,Fiat,,,Palio,96-00,Sensor de Posición del Acelerador (TPS),SISTEMA DE GESTIÓN DE COMBUSTIBLE - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/chrysler/113.png
SD38369,Fiat,TPS,Fiat,,,Strada,99-01,Sensor de Posición del Acelerador (TPS),SISTEMA DE GESTIÓN DE COMBUSTIBLE - LÍNEA SENSORES DE POSICIÓN DEL ACELERADOR (TPS),,/web/4/css/assets/product/sensores/chrysler/113.png
SD22357,Chrysler / Dodge,CKP,Chrysler,,,Sebring,02-05,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE,,/web/4/css/assets/product/sensores/chrysler/12.png
SD22357,Chrysler / Dodge,CKP,Dodge,,,Stratus,01-05,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE,,/web/4/css/assets/product/sensores/chrysler/12.png
SD22363,Chrysler / Dodge / Jeep,CKP,Chrysler,,,Town & Country,11-16,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/13.png
SD22363,Chrysler / Dodge / Jeep,CKP,Chrysler,,,300,11-17,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/13.png
SD22363,Chrysler / Dodge / Jeep,CKP,Dodge,,,Charger,11-17,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/13.png
SD22363,Chrysler / Dodge / Jeep,CKP,Dodge,,,Durango,11-15,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/13.png
SD22363,Chrysler / Dodge / Jeep,CKP,Jeep,,,Cherokee,14-16,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/13.png
SD22395,Chrysler / Dodge / Jeep / Ram,CKP,Chrysler,,,Aspen,07-09,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/14.png
SD22395,Chrysler / Dodge / Jeep / Ram,CKP,Dodge,,,Dakota,02-07,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/14.png
SD22395,Chrysler / Dodge / Jeep / Ram,CKP,Dodge,,,Durango,02-09,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/14.png
SD22395,Chrysler / Dodge / Jeep / Ram,CKP,Dodge,,,Ram 1500,02-07,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/14.png
SD22395,Chrysler / Dodge / Jeep / Ram,CKP,Jeep,,,Grand Cherokee,05-09,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/14.png
SD22395,Chrysler / Dodge / Jeep / Ram,CKP,Ram,,,1500,11-12,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/14.png
SDU13240,Chrysler / Dodge / Jeep,CKP,Chrysler,,,Aspen,09,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/15.png
SDU13240,Chrysler / Dodge / Jeep,CKP,Dodge,,,Challenger,10-12,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/15.png
SDU13240,Chrysler / Dodge / Jeep,CKP,Dodge,,,Charger,09-13,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/15.png
SDU13240,Chrysler / Dodge / Jeep,CKP,Dodge,,,Durango,09-13,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/15.png
SDU13240,Chrysler / Dodge / Jeep,CKP,Dodge,,,Ram 1500,09-12,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/15.png
SDU13240,Chrysler / Dodge / Jeep,CKP,Jeep,,,Grand Cherokee,09-12,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/15.png
SD22021,Chrysler / Dodge / Plymouth,CMP,Chrysler,,,PT Cruiser,01-10,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/16.png
SD22021,Chrysler / Dodge / Plymouth,CMP,Dodge,,,Caravan,96-07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/16.png
SD22021,Chrysler / Dodge / Plymouth,CMP,Dodge,,,Grand Caravan,96-07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/16.png
SD22021,Chrysler / Dodge / Plymouth,CMP,Dodge,,,Avenger,95-99,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/16.png
SD22021,Chrysler / Dodge / Plymouth,CMP,Dodge,,,Neon SRT-4 Turbo,04-05,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/16.png
SD22021,Chrysler / Dodge / Plymouth,CMP,Plymouth,,,Grand Voyager,96-97,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/16.png
SD22023,Chrysler / Dodge / Plymouth,CMP,Chrysler,,,Sebring,97-99,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/17.png
SD22023,Chrysler / Dodge / Plymouth,CMP,Chrysler,,,Cirrus,00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/17.png
SD22023,Chrysler / Dodge / Plymouth,CMP,Dodge,,,Neon,95-05,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/17.png
SD22023,Chrysler / Dodge / Plymouth,CMP,Dodge,,,Stratus,95-05,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/17.png
SD22023,Chrysler / Dodge / Plymouth,CMP,Plymouth,,,Breeze,96-00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/17.png
SD22023,Chrysler / Dodge / Plymouth,CMP,Plymouth,,,Neon,95-05,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/17.png
SD22025,Chrysler / Dodge,CMP,Chrysler,,,Town & Country,94-1998,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/18.png
SD22025,Chrysler / Dodge,CMP,Chrysler,,,Voyager,94-1997,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/18.png
SD22025,Chrysler / Dodge,CMP,Chrysler,,,Voyager,94-1997,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/18.png
SD22025,Chrysler / Dodge,CMP,Dodge,,,Grand Caravan,94-1997,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/18.png
SD22025,Chrysler / Dodge,CMP,Dodge,,,Caravan,94-1997,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/18.png
SD22025,Chrysler / Dodge,CMP,Dodge,,,Caravan,96-1997,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/18.png
SD22267,Chrysler / Dodge,CMP,Chrysler,,,Grand Voyager,98-00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/19.png
SD22267,Chrysler / Dodge,CMP,Chrysler,,,Town & Country,98-00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/19.png
SD22267,Chrysler / Dodge,CMP,Chrysler,,,Voyager,98-00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/19.png
SD22267,Chrysler / Dodge,CMP,Dodge,,,Caravan,98-00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/19.png
SD22267,Chrysler / Dodge,CMP,Dodge,,,Grand Caravan,98-00,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/19.png
SD22145,Chrysler / Dodge / Plymouth,CKP,Chrysler,,,Cirrus,95-00,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE / PLYMOUTH,,/web/4/css/assets/product/sensores/chrysler/2.png
SD22145,Chrysler / Dodge / Plymouth,CKP,Chrysler,,,PT Cruiser,01-02,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE / PLYMOUTH,,/web/4/css/assets/product/sensores/chrysler/2.png
SD22145,Chrysler / Dodge / Plymouth,CKP,Dodge,,,Avenger,95-99,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE / PLYMOUTH,,/web/4/css/assets/product/sensores/chrysler/2.png
SD22145,Chrysler / Dodge / Plymouth,CKP,Dodge,,,Grand Caravan,96-97,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE / PLYMOUTH,,/web/4/css/assets/product/sensores/chrysler/2.png
SD22145,Chrysler / Dodge / Plymouth,CKP,Dodge,,,Stratus,95-02,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE / PLYMOUTH,,/web/4/css/assets/product/sensores/chrysler/2.png
SD22145,Chrysler / Dodge / Plymouth,CKP,Plymouth,,,Grand Voyager,96-97,Sensor de Posición de Cigüeñal (CKP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA CHRYSLER / DODGE / PLYMOUTH,,/web/4/css/assets/product/sensores/chrysler/2.png
SD22281,Chrysler / Dodge / Jeep,CMP,Chrysler,,,300C SRT-8,06-07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/20.png
SD22281,Chrysler / Dodge / Jeep,CMP,Dodge,,,Nitro,07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/20.png
SD22281,Chrysler / Dodge / Jeep,CMP,Dodge,,,Ram 3500,03-07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/20.png
SD22281,Chrysler / Dodge / Jeep,CMP,Dodge,,,Charger,06-08,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/20.png
SD22281,Chrysler / Dodge / Jeep,CMP,Dodge,,,Durango,00-07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/20.png
SD22281,Chrysler / Dodge / Jeep,CMP,Jeep,,,Commander,06-07,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/20.png
SD22364,Chrysler / Dodge / Jeep,CMP,Chrysler,,,Sebring,07-10,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/21.png
SD22364,Chrysler / Dodge / Jeep,CMP,Chrysler,,,200,11-14,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/21.png
SD22364,Chrysler / Dodge / Jeep,CMP,Dodge,,,Caliber,07-12,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/21.png
SD22364,Chrysler / Dodge / Jeep,CMP,Dodge,,,Journey,09-15,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/21.png
SD22364,Chrysler / Dodge / Jeep,CMP,Jeep,,,Compass,07-16,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/21.png
SD22364,Chrysler / Dodge / Jeep,CMP,Jeep,,,Patriot,07-14,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP),,/web/4/css/assets/product/sensores/chrysler/21.png
SD22365,Chrysler / Dodge,CMP,Chrysler,,,Town & Country,11-16,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/22.png
SD22365,Chrysler / Dodge,CMP,Chrysler,,,300,11-17,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/22.png
SD22365,Chrysler / Dodge,CMP,Dodge,,,Journey R/T,11-17,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/22.png
SD22365,Chrysler / Dodge,CMP,Dodge,,,Durango,12-15,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/22.png
SD22365,Chrysler / Dodge,CMP,Dodge,,,Charger,11-17,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/22.png
SD22365,Chrysler / Dodge,CMP,Dodge,,,Avenger,11-14,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/22.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Chrysler,,,Aspen,09,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Dodge,,,Challenger,09-13,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Dodge,,,Charger,09-13,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Dodge,,,Durango,09-13,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Dodge,,,Ram 1500,09-10,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Jeep,,,Grand Cherokee,09-12,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU13456,Chrysler / Dodge / Jeep / Ram,CMP,Ram,,,1500,11-12,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE / JEEP / RAM),,/web/4/css/assets/product/sensores/chrysler/23.png
SDU350,Chrysler / Dodge,CMP,Chrysler,,,Concorde,92-98,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/24.png
SDU350,Chrysler / Dodge,CMP,Chrysler,,,LHS,94-97,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/24.png
SDU350,Chrysler / Dodge,CMP,Chrysler,,,New Yorker,94-96,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/24.png
SDU350,Chrysler / Dodge,CMP,Dodge,,,Intrepid,95-06,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/24.png
SDU350,Chrysler / Dodge,CMP,Dodge,,,Intrepid,92-98,Sensor de Posición de Árbol de Levas (CMP),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/24.png
SD12014,Chrysler / Plymouth,CTS,Chrysler,,,Cirrus,95-06,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/25.png
SD12014,Chrysler / Plymouth,CTS,Chrysler,,,Grand Voyager,91-93,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/25.png
SD12014,Chrysler / Plymouth,CTS,Chrysler,,,New Yorker,91-93,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/25.png
SD12014,Chrysler / Plymouth,CTS,Chrysler,,,Sebring,95-06,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/25.png
SD12014,Chrysler / Plymouth,CTS,Chrysler,,,Town & Country,90-93,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/25.png
SD12014,Chrysler / Plymouth,CTS,Plymouth,,,Grand Voyager,92-96,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / PLYMOUTH),,/web/4/css/assets/product/sensores/chrysler/25.png
SD12052,Chrysler / Dodge,CTS,Chrysler,,,Grand Voyager,96-98,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/26.png
SD12052,Chrysler / Dodge,CTS,Chrysler,,,Voyager,96-97,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/26.png
SD12052,Chrysler / Dodge,CTS,Dodge,,,B250,92-94,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/26.png
SD12052,Chrysler / Dodge,CTS,Dodge,,,Caravan,98,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/26.png
SD12052,Chrysler / Dodge,CTS,Dodge,,,D-150,93,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/26.png
SD12052,Chrysler / Dodge,CTS,Dodge,,,Grand Caravan,98,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/26.png
SD12092,Chrysler / Dodge,CTS,Chrysler,,,300M,01-04,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/27.png
SD12092,Chrysler / Dodge,CTS,Chrysler,,,Pacifica,04-06,Sensor de Temperatura de Refrigerante (CTS),SISTEMA DE ENCENDIDO Y EMISIONES - LÍNEA MOPAR (CHRYSLER / DODGE),,/web/4/css/assets/product/sensores/chrysler/27.png
